index,year,kms,owners,vehicle,manual,location,amount,brand,mileage,engine,maxPower,maxPowerRPM,seats,Color,GearBox,driveType,SteeringType,FrontBrkType,RearBrkType,TopSpeed,acceleration,Doors,no_cyclinders,no_valves,valveConfig,fuelSupply
1921,2015,"29,000 kms",First Owner,Diesel,Automatic,Mumbai,10.75 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,Red,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
1922,2017,"44,000 kms",First Owner,Petrol,Automatic,Mumbai,10.75 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
1923,2019,"68,000 kms",First Owner,Diesel,Manual,Mumbai,10.75 Lakh*,Hyundai,22.1 kmpl,1396 CC,88.7bhp,4000rpm,5,White,6 Speed,,,,,,,,4,4,DOHC,CRDi
1924,2021,"6,000 kms",First Owner,Petrol,Manual,Mumbai,10.75 Lakh*,Tata,17.2 kmpl,1199 CC,118.3 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1925,2017,"61,000 kms",First Owner,Petrol,Automatic,Mumbai,10.75 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,MPFi
1926,2018,"27,300 kms",First Owner,Petrol,Automatic,Mumbai,10.8 Lakh*,Hyundai,17.0 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,,4,4,DOHC,MPFI
1927,2018,"25,000 kms",First Owner,Petrol,Automatic,Mumbai,10.8 Lakh*,Hyundai,17.0 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
1928,2020,"6,694 kms",First Owner,Petrol,Automatic,Mumbai,10.85 Lakh*,New,16.24 kmpl,999 CC,108.62bhp,5000-5500rpm,5,Brown,6 Speed,FWD,,,,,,,3,4,DOHC,Direct Injection
1929,2018,"38,612 kms",First Owner,Diesel,Manual,Mumbai,10.85 Lakh*,Hyundai,22.1 kmpl,1396 CC,88.7 bhp,,5,White,6 Speed,,,,,,,,,,,
1930,2015,"97,500 kms",Second Owner,Diesel,Manual,Mumbai,10.85 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6 bhp,,7,White,5 Speed,RWD,,,,,,,,,,
1931,2016,"71,000 kms",First Owner,Diesel,Automatic,Mumbai,10.9 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2 bhp,,5,Grey,6 Speed,FWD,,,,,,,,,,
1932,2011,"51,000 kms",Third Owner,Petrol,Automatic,Mumbai,10.9 Lakh*,Audi,9.74 kmpl,1984 CC,208bhp,4300-6000rpm,5,Blue,7 Speed S tronic,Permanent all-wheel drive quattro,,,,,,4,4,4,DOHC,
1933,2019,"14,004 kms",First Owner,Diesel,Manual,Mumbai,10.9 Lakh*,Ford,23.0 kmpl,1498 CC,98.96bhp,3750rpm,5,Brown,5 Speed,FWD,,,,,,,4,4,SOHC,Direct Injection
1934,2015,"44,000 kms",First Owner,Petrol,Automatic,Mumbai,10.95 Lakh*,Skoda,13.7 kmpl,1798 CC,157.75bhp,4500-6200rpm,5,White,7 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
1935,2010,"1,25,000 kms",Second Owner,Diesel,Manual,Mumbai,10.95 Lakh*,Toyota,11.5 kmpl,2982 CC,171 bhp,,7,White,5 Speed,4WD,,,,,,,,,,
1936,2018,"32,000 kms",First Owner,Petrol,Manual,Mumbai,10.95 Lakh*,Hyundai,15.8 kmpl,1591 CC,121.3 bhp,,5,Silver,6 Speed,FWD,,,,,,,,,,
1937,2017,"37,123 kms",First Owner,Petrol,Automatic,Mumbai,10.95 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1938,2016,"39,000 kms",First Owner,Petrol,Automatic,Mumbai,10.95 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,,4,4,DOHC,MPFi
1939,2016,"58,000 kms",First Owner,Diesel,Automatic,Mumbai,10.95 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Red,6 Speed,FWD,,,,,,5,4,4,DOHC,Direct Injection
1940,2017,"33,000 kms",Second Owner,Petrol,Automatic,Mumbai,10.99 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,,4,4,DOHC,MPFi
1941,2019,"42,000 kms",First Owner,Diesel,Manual,Mumbai,10.99 Lakh*,Hyundai,22.1 kmpl,1396 CC,88.7bhp,4000rpm,5,White,6 Speed,,,,,,,5,4,4,DOHC,CRDi
1942,2015,"56,302 kms",First Owner,Diesel,Manual,Mumbai,10.99 Lakh*,Skoda,20.6 kmpl,1968 CC,141bhp,4000rpm,5,Biege,6 Speed,FWD,,,,,,,4,4,DOHC,Direct Injection
1943,2019,"26,944 kms",First Owner,Diesel,Manual,Mumbai,10.99 Lakh*,Mahindra,16.55 kmpl,2498 CC,105bhp,3800rpm,6,Black,5 Speed,,,,,,,,4,4,DOHC,Common Rail
1944,2013,"43,000 kms",Second Owner,Petrol,Manual,Mumbai,10.11 Lakh*,Mercedes-Benz,12.3 kmpl,1796 CC,185bhp,5600rpm,5,White,5 Speed,Two Wheel Drive,,,,,11.2,4,4,4,,
1945,2013,"87,000 kms",Second Owner,Diesel,Automatic,Mumbai,11 Lakh*,Mercedes-Benz,19.27 kmpl,2143 CC,170bhp,3000-4200rpm,5,White,7 Speed,RWD,,,,,,4,4,4,DOHC,CRDi
1946,2019,"13,000 kms",First Owner,Diesel,Automatic,Mumbai,11 Lakh*,Maruti,24.3 kmpl,1248 CC,88.5bhp,4000rpm,5,White,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
1947,2019,"24,000 kms",First Owner,Petrol,Automatic,Mumbai,11.1 Lakh*,Hyundai,18.15 kmpl,998 CC,118.35 bhp,,5,White,7-Speed DCT,FWD,,,,,,,,,,
1948,2019,"24,000 kms",First Owner,Petrol,Automatic,Mumbai,11.1 Lakh*,Hyundai,18.15 kmpl,998 CC,118.35bhp,6000rpm,5,Red,7-Speed DCT,FWD,,,,,,,3,4,,GDi
1949,2017,"54,000 kms",First Owner,Diesel,Manual,Mumbai,11.15 Lakh*,Hyundai,19.67 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,,,4,4,DOHC,CRDi
1950,2016,"58,000 kms",First Owner,Diesel,Automatic,Mumbai,11.25 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,White,6 Speed,FWD,,,,,10.5 Seconds,5,4,4,DOHC,CRDi
1951,2019,"41,000 kms",First Owner,Diesel,Manual,Mumbai,11.25 Lakh*,Hyundai,22.1 kmpl,1396 CC,88.7bhp,4000rpm,5,White,6 Speed,,,,,,,,4,4,DOHC,CRDi
1952,2015,"85,000 kms",First Owner,Diesel,Manual,Mumbai,11.25 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6 bhp,,7,Golden,5 Speed,RWD,,,,,,,,,,
1953,2018,"22,000 kms",First Owner,Petrol,Manual,Mumbai,11.25 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1954,2020,"19,000 kms",First Owner,Diesel,Manual,Mumbai,11.25 Lakh*,Hyundai,23.7 kmpl,1493 CC,98.6bhp,4000rpm,5,Grey,6-Speed,,,,,,,,4,4,,CRDi
1955,2015,"53,070 kms",Second Owner,Diesel,Manual,Mumbai,11.25 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6 bhp,,8,Golden,5 Speed,,,,,,,,,,,
1956,2012,"65,000 kms",Second Owner,Petrol,Automatic,Mumbai,11.25 Lakh*,Mercedes-Benz,12.3 kmpl,1796 CC,185bhp,5600rpm,5,Black,5 Speed,Two Wheel Drive,,,,232km/hr,11.2,4,4,4,,
1957,2020,"18,000 kms",First Owner,Diesel,Manual,Mumbai,11.25 Lakh*,Hyundai,23.7 kmpl,1396 CC,88.76bhp,4000rpm,5,Grey,6-Speed,FWD,,,,,,,4,4,,CRDi
1958,2018,"27,000 kms",First Owner,Petrol,Manual,Mumbai,11.25 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,,4,4,DOHC,MPFi
1959,2017,"34,573 kms",First Owner,Petrol,Automatic,Mumbai,11.35 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
1960,2016,"56,839 kms",First Owner,Diesel,Automatic,Mumbai,11.41 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2 bhp,,5,Silver,6 Speed,FWD,,,,,,,,,,
1961,2016,"57,363 kms",First Owner,Diesel,Automatic,Mumbai,11.45 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2bhp,4000rpm,5,Silver,6 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
1962,2019,"21,000 kms",First Owner,Petrol,Automatic,Mumbai,11.45 Lakh*,Toyota,17.8 kmpl,1496 CC,105.94bhp,6000rpm,5,Red,7 Speed CVT,FWD,,,,,,4,4,4,DOHC,EFI
1963,2017,"24,600 kms",First Owner,Petrol,Automatic,Mumbai,11.48 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
1964,2010,"38,000 kms",First Owner,Petrol,Automatic,Mumbai,11.49 Lakh*,Mercedes-Benz,10.93 kmpl,3498 CC,272bhp,6300rpm,5,White,7 Speed,,,,,,,4,6,4,,
1965,2019,"25,000 kms",First Owner,Diesel,Manual,Mumbai,11.5 Lakh*,Honda,25.6 kmpl,1498 CC,97.9 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1966,2017,"71,000 kms",First Owner,Petrol,Automatic,Mumbai,11.5 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,MPFi
1967,2019,"19,000 kms",First Owner,Petrol,Automatic,Mumbai,11.65 Lakh*,Hyundai,18.15 kmpl,998 CC,118.35 bhp,,5,White,7-Speed,FWD,,,,,,,,,,
1968,2019,"11,000 kms",First Owner,Petrol,Automatic,Mumbai,11.75 Lakh*,Hyundai,18.15 kmpl,998 CC,118.35 bhp,,5,White,7-Speed,FWD,,,,,,,,,,
1969,2020,"4,932 kms",First Owner,Petrol,Manual,Mumbai,11.75 Lakh*,Hyundai,18.27 kmpl,998 CC,118.35 bhp,,5,Blue,6-Speed,FWD,,,,,,,3,4,,GDi
1970,2012,"70,000 kms",Second Owner,Diesel,Automatic,Mumbai,11.75 Lakh*,Mercedes-Benz,10.0 kmpl,2143 CC,170bhp,3000-4200rpm,5,Brown,5 Speed,,,,Solid Disc,227km/hr,8.4 Seconds,4,4,4,DOHC,CRDI
1971,2020,"4,500 kms",First Owner,Petrol,Automatic,Mumbai,11.75 Lakh*,Hyundai,20.28 kmpl,998 CC,118.36 bhp,,5,Grey,7 Speed DCT,,,,,,,,3,4,,
1972,2017,"27,500 kms",First Owner,Petrol,Automatic,Mumbai,11.75 Lakh*,Hyundai,13.0 kmpl,1591 CC,121.3 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1973,2012,"55,000 kms",Third Owner,Diesel,Automatic,Mumbai,11.75 Lakh*,Toyota,11.5 kmpl,2982 CC,169bhp,3600rpm,7,Silver,4 Speed,2WD,,,,,,,4,4,DOHC,Common-Rail type
1974,2012,"67,000 kms",Second Owner,Diesel,Automatic,Mumbai,11.75 Lakh*,Land,0.0 kmpl,2179 CC,115 kW /4000 rpm,,5,Blue,6 Speed,4WD,,,,,,5,4,4,,CRDI
1975,2013,"73,000 kms",Second Owner,Diesel,Automatic,Mumbai,11.8 Lakh*,Mercedes-Benz,14.84 kmpl,2143 CC,167.62bhp,3000-4200rpm,5,White,7 Speed,,,,,,,4,4,4,,Direct Injection
1976,2013,"60,000 kms",Second Owner,Diesel,Automatic,Mumbai,11.8 Lakh*,Mercedes-Benz,20.0 kmpl,2143 CC,107.3bhp,3200-4400rpm,5,White,7G DCT 7-Speed Dual Clutch Transmission,FWD,,,,,,5,4,4,,Direct Injection
1977,2016,"49,000 kms",First Owner,Diesel,Manual,Mumbai,11.85 Lakh*,Mahindra,15.4 kmpl,2179 CC,120bhp,4000rpm,7,Silver,5 Speed,4WD,,,,,,,4,4,DOHC,CRDi
1978,2019,"19,000 kms",First Owner,Diesel,Manual,Mumbai,11.85 Lakh*,Maruti,25.47 kmpl,1248 CC,88.50 bhp,,7,White,5 Speed,FWD,,,,,,,,,,
1979,2015,"80,000 kms",First Owner,Diesel,Manual,Mumbai,11.9 Lakh*,Toyota,12.99 kmpl,2494 CC,100.6 bhp,,7,Grey,5 Speed,RWD,,,,,,,,,,
1980,2016,"60,000 kms",First Owner,Diesel,Automatic,Mumbai,11.9 Lakh*,Skoda,19.3 kmpl,1968 CC,141 bhp,,5,Silver,6 Speed,FWD,,,,,,,,,,
1981,2014,"63,000 kms",Second Owner,Diesel,Automatic,Mumbai,11.9 Lakh*,Hyundai,13.01 kmpl,2199 CC,194.3bhp,3800rpm,7,White,6 Speed,FWD,,,,,,,4,4,DOHC,CRDI
1982,2018,"53,890 kms",First Owner,Diesel,Manual,Mumbai,11.95 Lakh*,Hyundai,19.67 kmpl,1582 CC,126.2 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
1983,2016,"46,000 kms",First Owner,Diesel,Manual,Mumbai,11.95 Lakh*,Hyundai,22.54 kmpl,1582 CC,126.2bhp,4000rpm,5,Blue,6 Speed,FWD,,,,,,,4,4,DOHC,CRDi
1984,2014,"50,000 kms",Second Owner,Petrol,Automatic,Mumbai,11.95 Lakh*,Mercedes-Benz,11.74 kmpl,1796 CC,186bhp,5600rpm,5,Brown,7 Speed,,,,,,,4,4,4,,
1985,2016,"1,19,854 kms",First Owner,Petrol,Automatic,Mumbai,11.99 Lakh*,Toyota,12.98 kmpl,2494 CC,178.4 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
1986,2018,"34,446 kms",First Owner,Diesel,Automatic,Mumbai,11.99 Lakh*,Hyundai,22.0 kmpl,1582 CC,126.2bhp,4000rpm,5,Red,6 Speed,FWD,,,,,,,4,4,DOHC,CRDi
1987,2012,"88,000 kms",Second Owner,Diesel,Automatic,Mumbai,12 Lakh*,Audi,17.68 kmpl,1968 CC,174.33bhp,3750-4200rpm,5,Black,8 Speed,,,,,,,4,4,4,DOHC,CRDI
1988,2011,"61,400 kms",First Owner,Diesel,Automatic,Mumbai,12 Lakh*,Mercedes-Benz,14.21 kmpl,2143 CC,203bhp,4200rpm,5,Maroon,5 Speed,,,Ventilated Disc,Ventilated Disc,242km/hr,7.5 Seconds,4,4,4,,
1989,2012,"17,000 kms",First Owner,Diesel,Automatic,Mumbai,12 Lakh*,Audi,16.55 kmpl,1968 CC,147.51bhp,4200rpm,5,Silver,7 Speed,,,,,,9.1 Seconds,4,4,4,DOHC,Direct Injection
1990,2011,"75,000 kms",Second Owner,Diesel,Automatic,Mumbai,12.25 Lakh*,Mercedes-Benz,14.94 kmpl,2143 CC,204bhp,4200rpm,5,Black,7 Speed,,,,,,,4,4,4,,
1991,2016,"50,000 kms",First Owner,Petrol,Automatic,Mumbai,12.25 Lakh*,Honda,12.0 kmpl,2354 CC,187.4bhp,7000rpm,5,Silver,5 Speed,4WD,,,,,,5,4,4,DOHC,PGM-FI (Programmed Fuel Injection)
1992,2017,"32,000 kms",First Owner,Diesel,Automatic,Mumbai,12.25 Lakh*,Mahindra,16.0 kmpl,2179 CC,140bhp,3750rpm,7,Black,6 Speed,FWD,,,,,10 Seconds,5,4,4,DOHC,Direct Injection
1993,2020,"2,000 kms",First Owner,Petrol,Automatic,Mumbai,12.35 Lakh*,Maruti,20.04 kmpl,1462 CC,103.25 bhp,,5,Grey,4 Speed,FWD,,,,,,,,,,
1994,2019,"15,500 kms",First Owner,Diesel,Automatic,Mumbai,12.45 Lakh*,Mahindra,20.0 kmpl,1497 CC,115bhp,3750rpm,5,White,6 Speed,,,,,,,,4,4,DOHC,CRDi
1995,2012,"67,000 kms",Second Owner,Diesel,Automatic,Mumbai,12.5 Lakh*,Land,0.0 kmpl,2179 CC,115 kW /4000 rpm,,5,Black,6 Speed,4WD,,,,,,5,4,4,,CRDI
1996,2018,"70,000 kms",Third Owner,Diesel,Manual,Mumbai,12.5 Lakh*,Toyota,13.68 kmpl,2393 CC,147.8 bhp,,8,,5 Speed,RWD,,,,,,,,,,
1997,2011,"28,900 kms",Second Owner,Petrol,Manual,Mumbai,12.5 Lakh*,Mercedes-Benz,12.3 kmpl,1796 CC,185bhp,5600rpm,5,White,5 Speed,Two Wheel Drive,,Vacuum assisted hydraulic dual circuit w,Vacuum assisted hydraulic dual circuit w,232km/hr,11.2,4,4,4,,
1998,2013,"62,000 kms",First Owner,Diesel,Automatic,Mumbai,12.5 Lakh*,BMW,18.88 kmpl,1995 CC,184bhp,4000rpm,5,White,8 Speed,RWD,,,,,,4,4,4,DOHC,CRDi
1999,2012,"26,512 kms",Second Owner,Petrol,Automatic,Mumbai,12.5 Lakh*,Audi,10.4 kmpl,2773 CC,201bhp,5250-6500rpm,5,White,6 Speed,FWD,,,,,,,6,4,DOHC,Direct Injection
2000,2012,"1,37,000 kms",First Owner,Diesel,Manual,Mumbai,12.55 Lakh*,Toyota,13.0 kmpl,2982 CC,168.5bhp,3600rpm,7,Grey,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
2001,2020,"1,441 kms",First Owner,Petrol,Automatic,Mumbai,12.55 Lakh*,Maruti,20.04 kmpl,1462 CC,103.25 bhp,,5,Blue,4 Speed,FWD,,,,,,,,,,
2002,2016,"75,600 kms",First Owner,Diesel,Automatic,Mumbai,12.58 Lakh*,Skoda,19.5 kmpl,1968 CC,141 bhp,,5,Black,6 Speed,FWD,,,,,,,,,,
2003,2013,"43,000 kms",Second Owner,Diesel,Automatic,Mumbai,12.6 Lakh*,BMW,,,,,,,,,,,,,,,,,,
2004,2012,"27,000 kms",First Owner,Diesel,Automatic,Mumbai,12.75 Lakh*,Audi,16.55 kmpl,1968 CC,147.51bhp,4200rpm,5,White,7 Speed,,,,,,,4,4,4,DOHC,Direct Injection
2005,2012,"97,000 kms",Second Owner,Diesel,Automatic,Mumbai,12.75 Lakh*,Mercedes-Benz,11.74 kmpl,2987 CC,254.8bhp,3600rpm,5,White,7 Speed,AWD,,,,,,5,6,4,DOHC,CRDi
2006,2018,"17,964 kms",First Owner,Diesel,Manual,Mumbai,12.75 Lakh*,Tata,17.6 kmpl,2179 CC,153.86bhp,4000,7,Blue,6 Speed,,,,,,,,4,4,DOHC,CRDi
2007,2013,"50,000 kms",Second Owner,Diesel,Automatic,Mumbai,12.75 Lakh*,BMW,20.68 kmpl,1995 CC,188 bhp,,5,Blue,8 Speed,FWD,,,,,,,,,,
2008,2019,"27,000 kms",First Owner,Diesel,Manual,Mumbai,12.75 Lakh*,Maruti,25.47 kmpl,1248 CC,88.50 bhp,,7,Maroon,5 Speed,FWD,,,,,,,4,4,DOHC,CRDI
2009,2016,"54,372 kms",First Owner,Diesel,Automatic,Mumbai,12.75 Lakh*,Skoda,19.3 kmpl,1968 CC,141 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
2010,2014,"45,000 kms",Second Owner,Diesel,Automatic,Mumbai,12.75 Lakh*,BMW,17.05 kmpl,1995 CC,184bhp,4000rpm,5,Golden,8-Speed,RWD,,,,,,,4,4,,CRDi
2011,2010,"64,000 kms",Second Owner,Diesel,Automatic,Mumbai,12.75 Lakh*,Mercedes-Benz,0.0 kmpl,2987 CC,165 bhp,,5,Black,7 Speed,AWD,,,,,,,,,,
2012,2013,"33,000 kms",First Owner,Diesel,Automatic,Mumbai,12.75 Lakh*,Audi,16.55 kmpl,1968 CC,147.51bhp,4200rpm,5,Silver,7 Speed,,,,,,9.1 Seconds,4,4,4,DOHC,Direct Injection
2013,2013,"41,000 kms",Test Drive Car,Diesel,Automatic,Mumbai,12.8 Lakh*,BMW,17.05 kmpl,1995 CC,184bhp,4000rpm,5,Blue,8-Speed,RWD,,,,,,5,4,4,,CRDi
2014,2019,"24,000 kms",First Owner,Petrol,Manual,Mumbai,12.91 Lakh*,Hyundai,15.8 kmpl,1591 CC,121.3bhp,6400rpm,5,White,6 Speed,FWD,,,,,,5,4,4,DOHC,MPFI
2015,2019,"3,600 kms",First Owner,Diesel,Manual,Mumbai,12.95 Lakh*,Hyundai,20.5 kmpl,1582 CC,126.2 bhp,,5,White,6 Speed,FWD,,,,,,,,,,
2016,2014,"22,000 kms",First Owner,Petrol,Automatic,Mumbai,12.95 Lakh*,Mercedes-Benz,14.8 kmpl,1595 CC,120.69 bhp,,5,White,7 Speed,FWD,,,,,,,,,,
2017,2013,"58,122 kms",Second Owner,Diesel,Automatic,Mumbai,12.95 Lakh*,BMW,16.73 kmpl,2993 CC,218bhp,4400rpm,5,Black,8 Speed Sport,,,,,,,,4,4,undefined,CRDI
2018,2011,"63,000 kms",First Owner,Diesel,Automatic,Mumbai,12.95 Lakh*,Audi,12.19 kmpl,2967 CC,236bhp,4000-4400rpm,5,Blue,7 Speed S tronic,Permanent all-wheel drive quattro,,,,,7.9 Seconds,4,6,4,,
2019,2011,"69,900 kms",First Owner,Diesel,Automatic,Mumbai,12.95 Lakh*,BMW,18.48 kmpl,1995 CC,177 ," 4,000 (PS",5,White,6 Speed,,,,,,8.3 seconds,4,4,4,,CRDi
2020,2019,"5,100 kms",First Owner,Petrol,Automatic,Mumbai,13 Lakh*,Toyota,17.8 kmpl,1496 CC,105.94 bhp,,5,Brown,7 Speed CVT,FWD,,,,,,,,,,
2021,2013,"48,000 kms",Second Owner,Diesel,Automatic,Mumbai,13 Lakh*,Audi,16.55 kmpl,1968 CC,147.51bhp,4200rpm,5,Silver,7 Speed,,,,,,,4,4,4,DOHC,Direct Injection
2022,2018,"33,784 kms",First Owner,Petrol,Automatic,Mumbai,13 Lakh*,Hyundai,14.62 kmpl,1999 CC,149.92bhp,6200rpm,5,Silver,6 Speed,FWD,,,,,,4,4,4,DOHC,MPFI
2023,2019,"22,400 kms",First Owner,Petrol,Manual,Mumbai,13.15 Lakh*,Kia,16.8 kmpl,1497 CC,113.42 bhp,,5,Grey,6-Speed,,,,,,,,,,,
2024,2017,"28,000 kms",First Owner,Diesel,Automatic,Mumbai,13.15 Lakh*,Hyundai,17.01 kmpl,1582 CC,126.2 bhp,,5,Red,6 Speed,FWD,,,,,,,,,,
2025,2012,"71,000 kms",Second Owner,Diesel,Automatic,Mumbai,13.25 Lakh*,BMW,18.48 kmpl,,,,5,White,6 Speed,,Power,Ventilated discs,,,,,,,,
2026,2013,"56,600 kms",Second Owner,Diesel,Automatic,Mumbai,13.25 Lakh*,Audi,17.68 kmpl,1968 CC,174.33 bhp,,5,Blue,8 Speed,,,,,,,,,,,
2027,2012,"62,000 kms",First Owner,Diesel,Automatic,Mumbai,13.25 Lakh*,Mercedes-Benz,14.21 kmpl,2143 CC,203bhp,4200rpm,5,Black,5 Speed,,,,,,,4,4,4,,
2028,2013,"1,50,500 kms",Second Owner,Diesel,Automatic,Mumbai,13.25 Lakh*,Toyota,12.55 kmpl,2982 CC,168.5 bhp,,7,White,5 Speed,FWD,,,,,,,,,,
2029,2007,"2,14,077 kms",First Owner,Diesel,Automatic,Mumbai,13.36 Lakh*,Toyota,11.0 kmpl,2982 CC,170.63,3400rpm,7,Red,5 Speed,4WD,,,,,,5,4,4,DOHC,CRDi
2030,2014,"1,72,000 kms",Third Owner,Diesel,Automatic,Mumbai,13.5 Lakh*,Toyota,11.5 kmpl,2982 CC,169 bhp,,7,White,4 Speed,2WD,,,,,,,4,4,DOHC,Common-Rail type
2031,2017,"50,409 kms",First Owner,Diesel,Automatic,Mumbai,13.5 Lakh*,Tata,17.6 kmpl,2179 CC,153.86 bhp,,7,Blue,6 Speed,AWD,,,,,,,,,,
2032,2011,"85,000 kms",Second Owner,Diesel,Automatic,Mumbai,13.5 Lakh*,Audi,12.07 kmpl,2967 CC,241.4bhp,3800-4400rpm,7,Grey,8 Speed Tiptronic,,,,,,,5,6,4,DOHC,CRDI
2033,2017,"46,000 kms",First Owner,Diesel,Manual,Mumbai,13.65 Lakh*,Jeep,17.1 kmpl,1956 CC,173bhp,,5,White,9 Speed,AWD,,,,,,,4,4,DOHC,CRDI
2034,2012,"62,000 kms",First Owner,Diesel,Automatic,Mumbai,13.75 Lakh*,BMW,18.48 kmpl,,,,5,Silver,6 Speed,,Power,Ventilated discs,,,,,,,,
2035,2020,"18,000 kms",First Owner,Diesel,Manual,Mumbai,13.75 Lakh*,Kia,24.1 kmpl,1493 CC,98.63 bhp,,5,Maroon,6 Speed,FWD,,,,,,,,,,
2036,2012,"52,001 kms",Second Owner,Diesel,Automatic,Mumbai,13.75 Lakh*,Audi,17.68 kmpl,1968 CC,174.33bhp,3750-4200rpm,5,Black,8 Speed,,,,,,8.2 Seconds,4,4,4,DOHC,CRDI
2037,2013,"1,29,600 kms",First Owner,Diesel,Automatic,Mumbai,13.75 Lakh*,Toyota,12.55 kmpl,2982 CC,168.5 bhp,,7,White,5 Speed,FWD,,,,,,,,,,
2038,2013,"1,15,000 kms",Second Owner,Diesel,Manual,Mumbai,13.75 Lakh*,Toyota,13.0 kmpl,2982 CC,168.5bhp,3600rpm,7,White,5 Speed,FWD,,,,,,5,4,4,DOHC,CRDi
2039,2015,"61,000 kms",Second Owner,Diesel,Automatic,Mumbai,13.75 Lakh*,Mercedes-Benz,20.0 kmpl,2143 CC,107.3 bhp,,5,White,7G DCT 7-Speed Dual Clutch Transmission,FWD,,,,,,,,,,
2040,2013,"56,000 kms",First Owner,Petrol,Automatic,Mumbai,13.75 Lakh*,Mercedes-Benz,11.9 kmpl,1595 CC,120.7bhp,5000rpm,5,Red,7G DCT 7-Speed Dual Clutch Transmission,FWD,,,,,,5,4,4,,Direct Injection
2041,2017,"50,400 kms",First Owner,Diesel,Automatic,Mumbai,13.75 Lakh*,Tata,17.6 kmpl,2179 CC,153.86bhp,4000,7,Blue,6 Speed,AWD,,,,,,,4,4,DOHC,CRDi
2042,2011,"55,500 kms",Second Owner,Petrol,Automatic,Mumbai,13.75 Lakh*,Mercedes-Benz,13.0 kmpl,2987 CC,210,4000 (PS,5,Black,7 Speed,,,,,250 kmph,7.5 seconds,4,6,4,DOHC,CRDI
2043,2010,"96,000 kms",Second Owner,Diesel,Automatic,Mumbai,13.79 Lakh*,BMW,16.2 kmpl,2993 CC,258bhp,4000rpm,5,beige,8 Speed Sport,,,,,,,4,6,4,,CRDi
2044,2017,"35,000 kms",First Owner,Diesel,Manual,Mumbai,13.81 Lakh*,Jeep,17.1 kmpl,1956 CC,170 bhp,,5,White,6 Speed,4X2,,,,,,,4,4,DOHC,CRDI
2045,2017,"29,000 kms",First Owner,Diesel,Manual,Mumbai,13.85 Lakh*,Jeep,17.1 kmpl,1956 CC,170 bhp,,5,Black,6 Speed,4X2,,,,,,,,,,
2046,2017,"56,800 kms",Second Owner,Diesel,Manual,Mumbai,13.9 Lakh*,Jeep,17.1 kmpl,1956 CC,170 bhp,,5,White,6 Speed,4X2,,,,,,,,4,DOHC,CRDI
2047,2013,"76,000 kms",First Owner,Diesel,Automatic,Mumbai,13.95 Lakh*,Mercedes-Benz,14.21 kmpl,2143 CC,203 bhp,,5,Silver,5 Speed,,,,,,,,,,,
